Unnamed: 0,country,year,biofuel_electricity,hydro_electricity,nuclear_electricity,solar_electricity,wind_electricity,other_renewable_electricity,coal_electricity,gas_electricity,oil_electricity,total,timestamp,temperature,humidity,wind_speed,demand
3962,Ukraine,2018,0.301,10.324,80.178,1.108,1.188,0.301,47.658,8.252,1.255,150.565,2025-03-01 12:47:17,22.85790217786358,40.44062688096745,4.333309490613401,645.35515570694
3963,Ukraine,2019,0.285,7.687,78.144,0.998,1.462,0.285,43.967,8.369,1.939,143.136,2025-03-01 12:47:17,15.57304855155309,75.645558503217,2.5832748331054907,533.1191098391529
3964,Ukraine,2020,0.285,7.112,69.873,0.998,4.93,0.285,37.749,10.611,1.939,133.782,2025-03-01 12:47:17,26.66504784625113,30.95028425669245,11.43346184463254,767.2554750517747
3965,United Arab Emirates,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.544,0.003,37.547,2025-03-01 12:47:17,15.22605073178045,63.46860754412607,14.851646756023756,395.5216170944849
3966,United Arab Emirates,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.579,0.003,40.582,2025-03-01 12:47:17,30.747439162985454,52.767682835607886,11.666873706295355,543.9379906945958
3967,United Arab Emirates,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.042,0.003,44.045,2025-03-01 12:47:17,21.128656454067432,60.392999994512834,4.439054515073118,924.5359241329612
3968,United Arab Emirates,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.48,0.003,46.483,2025-03-01 12:47:17,15.805160060184642,63.76981423287617,3.6721344211820006,960.0898827173802
3969,United Arab Emirates,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.269,0.003,49.272,2025-03-01 12:47:17,26.767044419663065,48.80206166743669,3.264988140989073,934.3622044460665
3970,United Arab Emirates,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.053,0.003,57.056,2025-03-01 12:47:17,22.95368828866109,47.70653161105712,2.0504261173355443,336.20326026745613
3971,United Arab Emirates,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.759,0.003,62.762,2025-03-01 12:47:17,34.47600826714299,74.00411096009435,8.269958245384519,309.22213619508705
3972,United Arab Emirates,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.032,0.003,74.035,2025-03-01 12:47:17,25.88397325007404,82.27661928726943,9.081005579300164,367.8980553363828
3973,United Arab Emirates,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.062,0.003,77.065,2025-03-01 12:47:17,20.504783620740167,41.55489794751168,10.58253990994706,497.1800011496142
3974,United Arab Emirates,2009,0.0,0.0,0.0,0.01,0.0,0.0,0.0,82.897,0.003,82.91,2025-03-01 12:47:17,29.188777292679497,35.85712563210894,10.20320056400502,382.7506715127672
3975,United Arab Emirates,2010,0.0,0.0,0.0,0.02,0.0,0.0,0.0,88.309,0.003,88.332,2025-03-01 12:47:17,20.429840050854224,83.86774838352156,4.384999669250737,436.7915161651522
3976,United Arab Emirates,2011,0.0,0.0,0.0,0.034,0.0,0.0,0.0,93.186,0.003,93.223,2025-03-01 12:47:17,33.0848658281513,50.99372781884392,4.954665080952698,658.5732569086836
3977,United Arab Emirates,2012,0.0,0.0,0.0,0.035,0.0,0.0,0.0,99.828,0.003,99.866,2025-03-01 12:47:17,22.49443941014753,63.07904343976885,10.222718031635068,786.2731093845783
3978,United Arab Emirates,2013,0.0,0.0,0.0,0.1,0.001,0.0,0.0,103.327,0.003,103.431,2025-03-01 12:47:17,25.997371255524104,51.57258867120021,5.241714611754425,762.0023784411253
3979,United Arab Emirates,2014,0.006,0.0,0.0,0.3,0.003,0.006,0.0,109.259,0.004,109.578,2025-03-01 12:47:17,16.011462076484577,37.54814018076308,3.189347844289696,832.9812103712368
3980,United Arab Emirates,2015,0.006,0.0,0.0,0.295,0.003,0.006,0.0,119.448,0.003,119.761,2025-03-01 12:47:17,23.52242475904461,65.35989869686368,5.615042305451094,128.96596289386196
3981,United Arab Emirates,2016,0.006,0.0,0.0,0.309,0.001,0.006,0.0,121.527,0.003,121.852,2025-03-01 12:47:17,31.6472707932199,61.50845110617778,4.081262363669665,142.96041071088047
3982,United Arab Emirates,2017,0.006,0.0,0.0,0.734,0.001,0.006,0.0,125.785,0.003,126.535,2025-03-01 12:47:17,31.11297610726684,42.17961355147183,1.324690818278667,810.4446646197664
3983,United Arab Emirates,2018,0.006,0.0,0.0,1.303,0.001,0.006,0.0,126.607,0.003,127.926,2025-03-01 12:47:17,19.486371177070524,57.11214267913667,12.452083534149804,579.7709400921688
3984,United Arab Emirates,2019,0.006,0.0,0.0,4.17,0.001,0.006,0.0,125.849,0.003,130.035,2025-03-01 12:47:17,19.521581420211252,77.81685024093875,12.796670837355546,620.3266063859082
3985,United Kingdom,2000,3.936,5.086,85.063,0.001,0.947,3.936,119.95,148.077,11.315,378.311,2025-03-01 12:47:17,31.346106244264732,65.42556618647347,3.296254502503192,147.32817419293937
3986,United Kingdom,2001,4.526,4.056,90.094,0.002,0.965,4.526,131.461,141.905,9.359,386.894,2025-03-01 12:47:17,33.60796840338651,35.81503962401969,0.9715829928780262,329.7824210541438
3987,United Kingdom,2002,5.079,4.788,87.848,0.003,1.256,5.079,124.279,152.276,9.065,389.673,2025-03-01 12:47:17,16.907218425460073,62.881289833748106,11.082411560267692,674.51887439693
3988,United Kingdom,2003,6.104,3.228,88.686,0.003,1.285,6.104,138.305,148.881,8.975,401.571,2025-03-01 12:47:17,24.001172788524507,72.16429795737521,3.1729293879512053,873.2637010996085
3989,United Kingdom,2004,7.355,4.844,79.999,0.004,1.935,7.355,131.788,157.065,8.289,398.634,2025-03-01 12:47:17,21.74908557928458,77.56220434684508,5.901532341552904,925.2850574632623
3990,United Kingdom,2005,9.103,4.921,81.618,0.008,2.904,9.103,134.637,152.64,9.593,404.527,2025-03-01 12:47:17,32.41376910914879,67.747054718056,0.9620287835607488,550.3775462515736
3991,United Kingdom,2006,9.278,4.593,75.451,0.011,4.225,9.278,148.85,140.828,10.196,402.71,2025-03-01 12:47:17,16.670498293600374,39.15948987244703,3.3940437713765275,590.9268094643778
3992,United Kingdom,2007,9.326,5.077,63.028,0.014,5.274,9.326,135.945,165.793,8.517,402.3,2025-03-01 12:47:17,19.22251885116075,72.61039599540965,11.893534174944536,849.7446679620917
3993,United Kingdom,2008,9.567,5.141,52.486,0.017,7.122,9.567,124.382,176.219,9.897,394.398,2025-03-01 12:47:17,30.049366751729885,70.64051076489099,12.065946703728027,583.8621406726191
3994,United Kingdom,2009,10.715,5.228,69.098,0.02,9.281,10.716,103.037,166.499,9.191,383.785,2025-03-01 12:47:17,16.02587697962431,31.465612976437992,3.1062723733156563,565.1726729835857
3995,United Kingdom,2010,12.262,3.591,62.14,0.04,10.286,12.264,107.594,175.654,7.35,391.181,2025-03-01 12:47:17,24.850707614285785,54.70486005541459,5.038707676600343,914.5756339848583
3996,United Kingdom,2011,13.314,5.691,68.98,0.244,15.963,13.315,108.442,146.499,5.944,378.392,2025-03-01 12:47:17,23.8421406935944,49.9770148177424,2.013576286406153,810.9394489502921
3997,United Kingdom,2012,14.735,5.31,70.405,1.354,19.847,14.739,142.793,100.17,6.295,375.648,2025-03-01 12:47:17,21.68802357977497,70.1647238552186,1.1125894542738357,918.1652737251651
3998,United Kingdom,2013,18.101,4.701,70.607,2.01,28.397,18.106,130.257,95.843,5.464,373.486,2025-03-01 12:47:17,22.89144630637848,42.968148738655245,14.882575716726144,296.42234930303846
3999,United Kingdom,2014,22.62,5.888,63.748,4.054,31.959,22.622,100.239,100.893,5.814,357.837,2025-03-01 12:47:17,25.59881173860466,65.45231537845551,9.833909268672588,571.937937989821
4000,United Kingdom,2015,28.469,6.297,70.345,7.533,40.275,28.471,75.878,99.875,6.672,363.815,2025-03-01 12:47:17,18.22734716776766,84.79235770885035,8.131447637974782,858.2249157340221
4001,United Kingdom,2016,28.651,5.394,71.726,10.408,37.155,28.651,30.669,143.356,7.461,363.471,2025-03-01 12:47:17,26.439917565671852,77.86814233251647,11.482477506079492,200.03304472039804
4002,United Kingdom,2017,30.024,5.902,70.336,11.475,49.633,30.028,22.53,136.746,6.58,363.254,2025-03-01 12:47:17,31.108646585999725,85.28746417299183,12.601157395315862,815.1959388645656
4003,United Kingdom,2018,32.87,5.49,65.064,12.857,56.904,32.879,16.831,131.49,6.729,361.114,2025-03-01 12:47:17,30.20321859580318,88.71035801596139,12.100721520670913,264.6760450733825
4004,United Kingdom,2019,33.968,5.858,57.176,12.97,64.527,33.977,6.941,131.276,6.788,353.481,2025-03-01 12:47:17,18.077998093875472,30.640207620369765,0.2480917393481491,827.3068794867891
4005,United Kingdom,2020,35.468,6.596,51.817,13.354,73.776,35.477,5.319,111.653,7.485,340.945,2025-03-01 12:47:17,17.984989394829476,67.36447658264865,2.8021184728574773,650.8008438011814
4006,United States,2000,60.726,270.034,753.893,0.493,5.593,74.819,1966.265,614.993,116.015,3862.831,2025-03-01 12:47:17,20.363487354898268,54.77036386553439,9.823579531767466,273.91239233638044
4007,United States,2001,49.748,208.138,768.826,0.543,6.737,63.489,1903.956,648.169,136.787,3786.393,2025-03-01 12:47:17,22.221494526820745,81.5912694201073,5.636390217059444,526.018761399521
4008,United States,2002,53.709,255.586,780.064,0.555,10.354,68.2,1933.13,702.468,108.094,3912.16,2025-03-01 12:47:17,23.16911162816965,45.108882120547904,14.737239765916604,713.7146498146944
4009,United States,2003,53.341,267.271,763.733,0.534,11.187,67.765,1973.737,665.508,133.45,3936.526,2025-03-01 12:47:17,28.593944336666905,88.86176934690457,9.98107188957381,670.4676107951882
4010,United States,2004,53.537,259.929,788.528,0.575,14.144,68.348,1978.301,725.352,135.377,4024.091,2025-03-01 12:47:17,16.13360864331671,66.82247817262484,14.348233630938095,484.52247660853396
4011,United States,2005,54.277,263.763,781.986,0.55,17.811,68.969,2012.873,774.424,135.046,4109.699,2025-03-01 12:47:17,15.693454084521328,77.61224413372986,3.0216972246869074,909.4298760288342
4012,United States,2006,54.861,282.689,787.219,0.508,26.589,69.429,1990.511,830.618,77.141,4119.565,2025-03-01 12:47:17,22.838211258878182,35.135973169366096,12.959355421725348,567.3370730390599
4013,United States,2007,55.539,240.614,806.425,0.612,34.45,70.176,2016.456,910.043,77.97,4212.285,2025-03-01 12:47:17,28.94327384275961,41.0074730855319,4.82028458722838,555.2805686758195
4014,United States,2008,55.034,248.543,806.208,0.864,55.363,69.874,1985.801,894.687,58.046,4174.42,2025-03-01 12:47:17,18.86870685912965,75.50422038205218,14.843472123567102,156.02553094730885
4015,United States,2009,54.493,268.818,798.855,0.891,73.886,69.501,1755.904,931.611,50.865,4004.824,2025-03-01 12:47:17,27.830089625125037,31.319191322359416,2.365330081097209,929.9083508178734
4016,United States,2010,56.089,254.702,806.968,1.212,94.652,71.309,1847.29,999.01,49.916,4181.148,2025-03-01 12:47:17,20.19656275880599,79.01267915362698,7.745097282574899,259.40491181053574
4017,United States,2011,56.671,312.934,790.204,1.818,120.177,71.987,1733.43,1025.255,44.336,4156.812,2025-03-01 12:47:17,32.721722176270326,30.836941121514688,11.892668007556829,575.5102240928989
4018,United States,2012,57.622,271.29,769.331,4.327,140.822,73.185,1514.043,1237.792,36.977,4105.389,2025-03-01 12:47:17,32.91379888533233,69.4271303436764,6.489637209060538,823.2108412602792
4019,United States,2013,60.858,263.884,789.016,9.036,167.84,76.633,1581.115,1137.688,40.752,4126.822,2025-03-01 12:47:17,20.94574408562653,51.905635213908354,7.0212609028147,293.907949260079
4020,United States,2014,63.989,253.193,797.166,28.924,181.655,79.866,1581.71,1138.631,43.693,4168.827,2025-03-01 12:47:17,19.59987507926481,66.68969116315195,14.795336932586116,574.6359609737569
4021,United States,2015,63.632,243.989,797.178,39.032,190.719,79.549,1352.398,1346.599,42.277,4155.373,2025-03-01 12:47:17,23.226079441324625,71.76188441934681,6.3796222545173,316.6164183010068
4022,United States,2016,62.76,261.126,805.694,54.866,226.993,78.586,1239.149,1391.114,37.959,4158.247,2025-03-01 12:47:17,19.81063170360297,50.548513151178255,9.061081508985954,783.7254980199206
4023,United States,2017,62.762,293.839,804.95,77.276,254.303,78.688,1205.835,1308.884,34.486,4121.023,2025-03-01 12:47:17,28.447676865834072,36.47774688665013,0.8180949101272605,607.9070510858356
4024,United States,2018,61.901,286.619,807.084,93.365,272.65,77.868,1145.962,1482.189,38.199,4265.837,2025-03-01 12:47:17,31.52129369096571,34.17875206489594,12.6331512031539,870.3782743556292
4025,United States,2019,57.507,282.613,809.409,106.894,294.906,72.98,964.957,1598.303,31.772,4219.341,2025-03-01 12:47:17,28.46184261822434,65.33616135375287,9.722520734693152,905.1022025896445
4026,United States,2020,56.055,285.79,789.919,132.63,336.533,72.985,773.806,1629.237,28.947,4105.902,2025-03-01 12:47:17,31.48700894498699,61.23932122404669,6.060301542942203,683.8601342008583
4027,United States Virgin Islands,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025,1.025,2025-03-01 12:47:17,22.939843244149483,74.53206054726795,0.2425430993177962,752.85212154305
4028,United States Virgin Islands,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.968,2025-03-01 12:47:17,18.126339414177217,60.58413060023623,8.875032308902558,594.2980898981773
4029,United States Virgin Islands,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,0.978,2025-03-01 12:47:17,29.759018947951844,55.346747401852745,0.1898674272624329,445.9858597606446
4030,United States Virgin Islands,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,0.978,2025-03-01 12:47:17,22.20949010283108,53.885230694173856,0.0180542086352686,683.3061307187511
4031,United States Virgin Islands,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.987,2025-03-01 12:47:17,28.42541650458265,31.586814155860047,9.24147843224032,917.4597611385959
4032,United States Virgin Islands,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.855,2025-03-01 12:47:17,20.41287883963531,50.13343210179943,2.835256010018314,475.01234238829414
4033,United States Virgin Islands,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864,0.864,2025-03-01 12:47:17,16.624592696133455,88.56120945146965,2.8783132457714293,382.9690237364158
4034,United States Virgin Islands,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871,0.871,2025-03-01 12:47:17,34.85163590975527,82.41333457362532,9.799073487491157,449.5932446973167
4035,United States Virgin Islands,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844,0.844,2025-03-01 12:47:17,18.124030158611987,49.762684022053065,0.8054578190906142,491.85786719043966
4036,United States Virgin Islands,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872,0.872,2025-03-01 12:47:17,34.76841987926962,65.26772430398233,4.701083422118345,166.20492607994458
4037,United States Virgin Islands,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825,0.825,2025-03-01 12:47:17,34.545598651328945,80.83780473212963,2.241478532130286,548.597656391495
4038,United States Virgin Islands,2011,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.794,0.795,2025-03-01 12:47:17,30.876362078160792,56.47646020500412,8.702645546948007,544.8828232450537
4039,United States Virgin Islands,2012,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.778,0.779,2025-03-01 12:47:17,28.18845924163995,31.077471825009056,9.926477320910935,629.5994448764709
4040,United States Virgin Islands,2013,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.726,0.727,2025-03-01 12:47:17,26.556141005021694,34.4706277091184,10.817037803985652,426.53802742419833
4041,United States Virgin Islands,2014,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.693,0.7,2025-03-01 12:47:17,32.322030907556695,60.6235632809224,3.828468253778481,651.7968363600307
4042,United States Virgin Islands,2015,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.679,0.692,2025-03-01 12:47:17,20.78879043238976,88.1663625405527,1.33874627454876,890.3946792467827
4043,United States Virgin Islands,2016,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.674,0.687,2025-03-01 12:47:17,24.35362424969754,71.59257253313206,1.1802548541284674,959.9238914456479
4044,United States Virgin Islands,2017,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.516,0.523,2025-03-01 12:47:17,27.38779938733004,34.254971486314176,6.392273226760857,625.2509945269446
4045,United States Virgin Islands,2018,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.596,0.603,2025-03-01 12:47:17,23.22380951738982,41.36165254751177,14.187666135940724,138.33185857328178
4046,United States Virgin Islands,2019,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.568,0.575,2025-03-01 12:47:17,23.54972908180536,76.27938859301099,3.265935513705369,972.312397540398
4047,Uruguay,2000,0.035,6.981,0.0,0.0,0.0,0.035,0.0,0.195,0.283,7.529,2025-03-01 12:47:17,21.60569335004169,80.48638559737469,3.85112402012324,735.2758548066306
4048,Uruguay,2001,0.037,9.104,0.0,0.0,0.0,0.037,0.0,0.009,0.012,9.199,2025-03-01 12:47:17,26.28463633369072,67.06167517131544,1.513332031587884,402.36728369828694
4049,Uruguay,2002,0.039,9.442,0.0,0.0,0.0,0.039,0.0,0.013,0.019,9.552,2025-03-01 12:47:17,32.01149056030232,68.66539017778899,9.083554108408954,232.44193086735103
4050,Uruguay,2003,0.038,8.446,0.0,0.0,0.0,0.038,0.0,0.019,0.027,8.568,2025-03-01 12:47:17,19.030567560126254,31.70024702300308,10.198093109207624,229.07675101264746
4051,Uruguay,2004,0.036,4.733,0.0,0.0,0.0,0.036,0.0,0.415,0.603,5.823,2025-03-01 12:47:17,33.688660775068826,79.71181557489051,9.6439681224114,250.96996552564246
4052,Uruguay,2005,0.039,6.618,0.0,0.0,0.0,0.039,0.0,0.369,0.536,7.601,2025-03-01 12:47:17,28.78175307496459,77.29651249024977,12.916953645671718,141.01526945243828
4053,Uruguay,2006,0.05,3.56,0.0,0.0,0.0,0.05,0.0,0.757,1.1,5.517,2025-03-01 12:47:17,31.465464253600604,45.54210864620083,7.296387525391076,911.9387697876203
4054,Uruguay,2007,0.137,7.988,0.0,0.0,0.0,0.137,0.0,0.468,0.679,9.409,2025-03-01 12:47:17,26.123813852600232,72.52060319793043,2.0168556115059664,586.6914095446027
4055,Uruguay,2008,0.838,4.455,0.0,0.0,0.003,0.838,0.0,1.314,1.908,9.356,2025-03-01 12:47:17,30.59033402848127,42.891276385499886,4.341076960566189,729.9634714424535
4056,Uruguay,2009,0.793,5.207,0.0,0.0,0.042,0.793,0.0,1.063,1.543,9.441,2025-03-01 12:47:17,15.324007946789344,32.41980966309078,9.936449601320277,845.2976583414767
4057,Uruguay,2010,1.1,8.579,0.0,0.0,0.068,1.1,0.0,0.522,0.758,12.127,2025-03-01 12:47:17,31.367608495590705,42.06819255542264,9.196829606123398,812.3869056998802
4058,Uruguay,2011,1.131,6.414,0.0,0.0,0.11,1.131,0.0,1.109,1.61,11.505,2025-03-01 12:47:17,15.80277718170733,40.71773260525797,7.965046946144437,894.3450613559573
4059,Uruguay,2012,1.32,5.367,0.0,0.0,0.111,1.32,0.0,1.554,2.256,11.928,2025-03-01 12:47:17,32.79826752725725,50.26487980409084,10.244466280330307,970.5291602724567
4060,Uruguay,2013,1.46,8.124,0.0,0.0,0.144,1.46,0.0,0.711,1.032,12.931,2025-03-01 12:47:17,34.83925494477286,55.10696983052749,9.56086275559949,495.16355326774556
4061,Uruguay,2014,1.923,9.553,0.0,0.004,0.733,1.923,0.0,0.263,0.382,14.781,2025-03-01 12:47:17,20.88134924353556,60.51233348986247,13.219873341974274,955.3019200015515
4062,Uruguay,2015,2.407,8.183,0.0,0.049,2.065,2.407,0.0,0.36,0.523,15.994,2025-03-01 12:47:17,19.206371125715872,58.60523253049969,8.79024566217445,750.9609535085347
4063,Uruguay,2016,2.453,7.764,0.0,0.151,2.994,2.453,0.0,0.17,0.247,16.232,2025-03-01 12:47:17,30.30726727716081,46.24047635791736,11.679020380508348,163.60137127727063
4064,Uruguay,2017,2.568,7.443,0.0,0.269,3.774,2.568,0.0,0.087,0.126,16.835,2025-03-01 12:47:17,20.060526818405062,31.750240114444463,3.730607339497018,713.6048090911108
4065,Uruguay,2018,2.554,6.491,0.0,0.416,4.732,2.554,0.0,0.14,0.203,17.09,2025-03-01 12:47:17,32.31124766344407,66.30609733422904,10.17273876883602,718.0449936443638
4066,Uruguay,2019,2.515,8.027,0.0,0.423,4.753,2.515,0.0,0.111,0.161,18.505,2025-03-01 12:47:17,17.056851843149534,53.744689790841264,13.532911775740136,915.2745074132744
4067,Uruguay,2020,2.721,4.067,0.0,0.458,5.435,2.721,0.0,0.111,0.69,16.203,2025-03-01 12:47:17,17.519103927587164,47.92032944325298,5.7859849184974985,435.63891922308284
4068,Uzbekistan,2000,0.0,5.817,0.0,0.0,0.0,0.0,11.602,25.523,1.38,44.322,2025-03-01 12:47:17,34.58303110201231,82.01646256983074,11.6865628100797,626.420350244636
4069,Uzbekistan,2001,0.0,5.899,0.0,0.0,0.0,0.0,11.766,25.884,1.4,44.949,2025-03-01 12:47:17,28.476777965400093,74.80459846788959,10.87183951793153,110.96879591056826
4070,Uzbekistan,2002,0.0,6.124,0.0,0.0,0.0,0.0,12.214,26.87,1.453,46.661,2025-03-01 12:47:17,31.937744488579057,81.46593290234654,0.8928929530773372,398.8677179632024
4071,Uzbekistan,2003,0.0,7.544,0.0,0.0,0.0,0.0,11.834,26.032,1.408,46.818,2025-03-01 12:47:17,21.48658754703036,59.69896768274766,8.722624644361085,156.01935354290285
4072,Uzbekistan,2004,0.0,8.92,0.0,0.0,0.0,0.0,11.596,25.509,1.379,47.404,2025-03-01 12:47:17,28.52967499041209,37.85587512760665,1.952840238012036,569.6856754884072
4073,Uzbekistan,2005,0.0,8.838,0.0,0.0,0.0,0.0,11.491,25.278,1.367,46.974,2025-03-01 12:47:17,26.884836546171943,71.77328616727635,14.509787583458868,835.702885456258
4074,Uzbekistan,2006,0.0,4.653,0.0,0.0,0.0,0.0,11.828,26.019,1.407,43.907,2025-03-01 12:47:17,27.06300240245894,42.36442679623052,12.171112540509842,285.79842291616205
4075,Uzbekistan,2007,0.0,4.61,0.0,0.0,0.0,0.0,12.052,26.512,1.434,44.608,2025-03-01 12:47:17,28.650649190754432,56.47378014550301,1.6458570187068018,574.6969410020006
4076,Uzbekistan,2008,0.0,4.443,0.0,0.0,0.0,0.0,10.774,23.702,1.282,40.201,2025-03-01 12:47:17,26.50718346258197,33.90004733693331,1.826279964715176,283.6077728596904
4077,Uzbekistan,2009,0.0,6.418,0.0,0.0,0.0,0.0,9.085,28.018,1.081,44.602,2025-03-01 12:47:17,23.58124738605332,79.51850414537896,8.917107823689284,208.61962106161639
4078,Uzbekistan,2010,0.0,8.11,0.0,0.0,0.0,0.0,9.792,30.199,1.165,49.266,2025-03-01 12:47:17,20.51845388761094,37.55643846285003,5.1733376125977495,559.8971127409081
4079,Uzbekistan,2011,0.0,5.646,0.0,0.0,0.0,0.0,10.534,32.488,1.253,49.921,2025-03-01 12:47:17,30.37162661826404,84.18585042295858,0.5235878860966392,171.23375885475485
4080,Uzbekistan,2012,0.0,6.586,0.0,0.0,0.0,0.0,10.365,31.966,1.233,50.15,2025-03-01 12:47:17,19.52544860006373,81.85383613569343,8.124622617495797,628.6191680241905
4081,Uzbekistan,2013,0.0,5.647,0.0,0.002,0.0,0.0,10.939,33.738,1.301,51.627,2025-03-01 12:47:17,28.84708612308828,57.87496586635476,5.817676495287704,128.20371460905363
4082,Uzbekistan,2014,0.0,6.014,0.0,0.002,0.0,0.0,11.113,34.272,1.322,52.723,2025-03-01 12:47:17,19.666656452986533,74.66209225823944,1.5161473855761398,196.043474681538
4083,Uzbekistan,2015,0.0,6.998,0.0,0.002,0.0,0.0,10.52,35.781,1.251,54.552,2025-03-01 12:47:17,27.50660339908908,67.1667044290892,12.02880588383974,594.997736938622
